id,product_code,product_weight_kg,fat_content,shelf_visibility,product_category,product_price,store_code,store_age_years,store_size,store_location_tier,store_format,total_sales
row_06889,PRD-SR6GI0,10.942,Low Fat,0.0364,Fruits and Vegetables,130.79,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1536.23
row_06890,PRD-ZTO1FG,,Low Fat,0.2478,dairy,262.16,STORE-T5G,47,Small,Tier_1,Corner Shop,553.06
row_06891,PRD-BUQGEV,18.188,Low Fat,0.0108,Snack Foods,213.51,STORE-AGY,45,Large,Tier_3,Standard Supermarket,4573.33
row_06892,PRD-EF6Y39,,Regular,0.0133,Snack Foods,146.31,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4595.94
row_06893,PRD-98BNVW,18.901,Regular,0.0682,fruits and vegetables,188.5,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2148.04
row_06894,PRD-AECEW6,16.321,Regular,0.0085,Meat,74.4,STORE-HL7,23,Medium,Tier_3,Superstore,1447.21
row_06895,PRD-5GAS44,8.27,Low Fat,0.028,SOFT DRINKS,147.14,STORE-HL7,23,Medium,Tier_3,Superstore,1774.01
row_06896,PRD-L9E9NI,8.229,Regular,0.0363,Baking Goods,141.46,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1657.02
row_06897,PRD-SWX1JP,9.786,Low Fat,0.0476,Baking Goods,102.28,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1660.81
row_06898,PRD-SIIAEB,12.126,Low Fat,0.0975,snack foods,122.45,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3682.2
row_06899,PRD-IVLU4E,,Low Fat,0.0236,Others,110.22,STORE-T5G,47,Small,Tier_1,Corner Shop,207.93
row_06900,PRD-TS5BJJ,6.288,Low Fat,0.0199,Household,255.89,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,5837.03
row_06904,PRD-LUJBU0,8.29,Regular,0.0458,Baking Goods,111.17,STORE-OYG,25,,Tier_2,Standard Supermarket,3071.99
row_06905,PRD-UPTJ7O,15.309,Regular,0.0377,Frozen Foods,120.33,STORE-OYG,25,,Tier_2,Standard Supermarket,1932.32
row_06908,PRD-1I4EOY,19.456,Low Fat,0.0369,FRUITS AND VEGETABLES,209.71,STORE-DKU,30,,Tier_2,Standard Supermarket,5954.72
row_06909,PRD-1QW65X,5.875,Low Fat,0.096,HOUSEHOLD,127.18,STORE-HL7,23,Medium,Tier_3,Superstore,4450.0
row_06910,PRD-8R8KUS,9.765,Regular,0.0658,FRUITS AND VEGETABLES,119.32,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2833.19
row_06911,PRD-QK31H5,16.51,Low Fat,0.0326,FRUITS AND VEGETABLES,259.91,STORE-AGY,45,Large,Tier_3,Standard Supermarket,6618.74
row_06913,PRD-U1OJA0,13.18,Low Fat,0.0464,Breads,219.71,STORE-DKU,30,,Tier_2,Standard Supermarket,3761.52
row_06916,PRD-OOQHSF,6.11,Low Fat,0.0537,HOUSEHOLD,108.69,STORE-JOR,34,,Tier_3,Corner Shop,227.68
row_06917,PRD-CZ2O8N,15.623,Regular,0.0265,baking goods,80.97,STORE-HL7,23,Medium,Tier_3,Superstore,1166.44
row_06919,PRD-3D9PH3,,Low Fat,0.1421,hard drinks,163.28,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2852.59
row_06921,PRD-IALDTG,5.765,Low Fat,0.1693,baking goods,147.1,STORE-JOR,34,,Tier_3,Corner Shop,445.58
row_06922,PRD-2OQEWF,18.891,Low Fat,0.0336,Others,131.53,STORE-HL7,23,Medium,Tier_3,Superstore,2051.78
row_06923,PRD-AK5W77,8.645,Regular,0.0294,CANNED,231.01,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,5776.47
row_06925,PRD-OF1GG2,13.744,Low Fat,0.0374,Snack Foods,189.65,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1267.8
row_06926,PRD-M2AOBR,,Low Fat,0.0132,Household,121.0,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4945.42
row_06927,PRD-21520R,15.073,Low Fat,0.0262,SNACK FOODS,84.63,STORE-OYG,25,,Tier_2,Standard Supermarket,1971.1
row_06928,PRD-9SEY62,18.212,Low Fat,0.022,Fruits and Vegetables,95.52,STORE-AGY,45,Large,Tier_3,Standard Supermarket,498.63
row_06930,PRD-90E4B0,,Low Fat,0.0449,household,251.51,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,9768.51
row_06931,PRD-N9CUWJ,9.731,Low Fat,0.0357,Snack Foods,246.92,STORE-AGY,45,Large,Tier_3,Standard Supermarket,5180.78
row_06932,PRD-9L4UWN,11.131,Low Fat,0.0,Snack Foods,225.96,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,4582.09
row_06933,PRD-9STG4E,,Regular,0.0246,Canned,89.2,STORE-T5G,47,Small,Tier_1,Corner Shop,88.36
row_06934,PRD-DH02YH,10.101,Low Fat,0.0,FRUITS AND VEGETABLES,252.45,STORE-HL7,23,Medium,Tier_3,Superstore,3224.66
row_06935,PRD-XGX8WD,,Regular,0.1605,Dairy,112.91,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3467.94
row_06936,PRD-V5MOIJ,14.135,Regular,0.0,canned,42.11,STORE-HL7,23,Medium,Tier_3,Superstore,545.01
row_06937,PRD-WFA6ZI,17.276,Low Fat,0.0334,DAIRY,252.25,STORE-YLW,35,Small,Tier_1,Standard Supermarket,3902.07
row_06938,PRD-TOTSN5,17.941,Regular,0.0558,Starchy Foods,48.89,STORE-OYG,25,,Tier_2,Standard Supermarket,1049.62
row_06939,PRD-R4VXL5,12.448,Low Fat,0.0368,Baking Goods,227.54,STORE-DKU,30,,Tier_2,Standard Supermarket,2436.22
row_06940,PRD-K15UL9,8.942,Low Fat,0.1213,Frozen Foods,97.27,STORE-HL7,23,Medium,Tier_3,Superstore,1707.45
row_06941,PRD-LXLIM5,,Low Fat,0.0633,Health and Hygiene,124.98,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4504.44
row_06942,PRD-E6VA05,,Low Fat,0.0428,soft drinks,32.05,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,915.34
row_06944,PRD-9P452B,8.744,Low Fat,0.0717,Hard Drinks,241.2,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2986.55
row_06947,PRD-9K044M,6.94,Regular,0.0428,Starchy Foods,58.04,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,562.22
row_06949,PRD-ZLVU35,13.454,Low Fat,0.0162,breads,236.75,STORE-OYG,25,,Tier_2,Standard Supermarket,1784.96
row_06950,PRD-OE45D1,10.205,Low Fat,0.0265,Canned,269.35,STORE-HL7,23,Medium,Tier_3,Superstore,3246.59
row_06951,PRD-2GKFSF,5.855,Low Fat,0.0245,HOUSEHOLD,144.22,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2612.38
row_06952,PRD-BQNJ97,15.39,Low Fat,0.0322,Baking Goods,109.69,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2206.94
row_06953,PRD-UBXCU2,8.976,Low Fat,0.0188,Household,170.34,STORE-OYG,25,,Tier_2,Standard Supermarket,2400.64
row_06956,PRD-QPT16H,12.341,Low Fat,0.0154,Household,160.72,STORE-HL7,23,Medium,Tier_3,Superstore,3562.36
row_06957,PRD-PF9A0N,4.767,Regular,0.0,Dairy,126.63,STORE-DKU,30,,Tier_2,Standard Supermarket,2157.58
row_06958,PRD-AQ6L6G,,Low Fat,0.0788,SOFT DRINKS,116.44,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2740.53
row_06959,PRD-2UETCH,19.89,Low Fat,0.0336,MEAT,176.63,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1825.95
row_06961,PRD-29S85M,19.421,Low Fat,0.0699,Snack Foods,176.26,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1584.06
row_06962,PRD-GV2TFK,7.383,Low Fat,0.0456,HEALTH AND HYGIENE,99.45,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2476.07
row_06964,PRD-UMMSR8,,Low Fat,0.0303,snack foods,50.52,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1062.47
row_06965,PRD-322N64,,Low Fat,0.1702,dairy,88.3,STORE-T5G,47,Small,Tier_1,Corner Shop,177.34
row_06967,PRD-QJTAA7,6.955,Regular,0.2853,Breads,33.01,STORE-JOR,34,,Tier_3,Corner Shop,34.56
row_06968,PRD-D9146L,19.097,Low Fat,0.0733,Snack Foods,164.67,STORE-HL7,23,Medium,Tier_3,Superstore,1598.69
row_06970,PRD-CSMCMC,11.22,Regular,0.0095,DAIRY,122.38,STORE-OYG,25,,Tier_2,Standard Supermarket,3277.57
row_06971,PRD-XHO0VH,21.372,Regular,0.0648,breakfast,156.59,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1762.76
row_06972,PRD-N244KO,,Low Fat,0.0574,Snack Foods,214.1,STORE-T5G,47,Small,Tier_1,Corner Shop,409.64
row_06973,PRD-2DT1EG,,Low Fat,0.0,health and hygiene,124.36,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3641.59
row_06974,PRD-GLFRI8,7.884,Low Fat,0.0218,Breakfast,231.18,STORE-DKU,30,,Tier_2,Standard Supermarket,2860.31
row_06975,PRD-PF9A0N,,Regular,0.0646,dairy,124.31,STORE-T5G,47,Small,Tier_1,Corner Shop,251.5
row_06976,PRD-K6I2KL,9.718,Regular,0.0,Snack Foods,193.49,STORE-OYG,25,,Tier_2,Standard Supermarket,4437.5
row_06977,PRD-7RS8R0,,Low Fat,0.1089,Fruits and Vegetables,82.61,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3749.8
row_06978,PRD-Q4NM8R,8.955,Low Fat,0.1468,FROZEN FOODS,60.54,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1006.76
row_06979,PRD-SBZRAD,6.356,Low Fat,0.0336,snack foods,146.18,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3233.89
row_06980,PRD-2DT1EG,5.571,Low Fat,0.1317,Health and Hygiene,119.7,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1410.74
row_06981,PRD-MQC1A7,14.466,Low Fat,0.1747,HARD DRINKS,56.41,STORE-DKU,30,,Tier_2,Standard Supermarket,1435.12
row_06983,PRD-3NP4VY,12.606,Low Fat,0.0401,Health and Hygiene,36.29,STORE-9RG,28,Small,Tier_2,Standard Supermarket,281.91
row_06984,PRD-U02KQN,19.576,Low Fat,0.0246,health and hygiene,152.52,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3822.33
row_06985,PRD-LFS04I,10.761,Regular,0.0198,snack foods,71.48,STORE-JOR,34,,Tier_3,Corner Shop,146.2
row_06986,PRD-49M5ZM,12.115,Low Fat,0.095,Fruits and Vegetables,110.39,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1346.95
row_06987,PRD-GLWY1N,6.424,Low Fat,0.123,Frozen Foods,99.94,STORE-HL7,23,Medium,Tier_3,Superstore,2119.84
row_06988,PRD-R9OUDO,,Low Fat,0.0815,Soft Drinks,84.7,STORE-T5G,47,Small,Tier_1,Corner Shop,83.46
row_06989,PRD-9S9WWR,16.909,Regular,0.0769,Fruits and Vegetables,99.15,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1466.35
row_06990,PRD-Z4T48O,10.048,Regular,0.0116,Snack Foods,85.62,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2666.93
row_06991,PRD-TFIUHP,12.49,Low Fat,0.0768,FRUITS AND VEGETABLES,99.9,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2722.46
row_06992,PRD-GSTFS2,5.63,Low Fat,0.0247,Frozen Foods,82.48,STORE-JOR,34,,Tier_3,Corner Shop,405.07
row_06993,PRD-CYUEID,9.967,Low Fat,0.0894,OTHERS,193.77,STORE-HL7,23,Medium,Tier_3,Superstore,3946.12
row_06994,PRD-T14KTM,,Low Fat,0.0334,Health and Hygiene,166.28,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3039.99
row_06995,PRD-JH7XEX,6.955,Low Fat,0.0408,canned,84.67,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1575.28
row_06996,PRD-5FVDDW,,Regular,0.0598,Meat,154.2,STORE-T5G,47,Small,Tier_1,Corner Shop,301.86
row_06998,PRD-HBRPOI,11.377,Low Fat,0.0399,Soft Drinks,144.24,STORE-HL7,23,Medium,Tier_3,Superstore,884.8
row_06999,PRD-0GW31G,9.04,Regular,0.008,frozen foods,77.89,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,416.91
row_07000,PRD-OQ0Y2Z,15.795,Low Fat,0.0544,BAKING GOODS,199.04,STORE-YLW,35,Small,Tier_1,Standard Supermarket,4836.72
row_07001,PRD-L8WU3R,19.39,Regular,0.03,SNACK FOODS,112.39,STORE-JOR,34,,Tier_3,Corner Shop,220.49
row_07004,PRD-JNODL5,,Low Fat,0.0158,Health and Hygiene,157.09,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4115.69
row_07006,PRD-OI1003,16.93,Low Fat,0.0277,Household,180.33,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2597.24
row_07007,PRD-GZGU9E,13.3,Low Fat,0.0999,Dairy,230.47,STORE-YLW,35,Small,Tier_1,Standard Supermarket,3426.54
row_07008,PRD-UL2AE5,9.581,Low Fat,0.0237,health and hygiene,117.38,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2173.97
row_07009,PRD-6KHXCY,11.776,Regular,0.0599,Meat,155.11,STORE-OYG,25,,Tier_2,Standard Supermarket,4069.06
row_07010,PRD-A8C4XU,14.737,Regular,0.0788,meat,244.41,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1990.54
row_07011,PRD-7SGMSO,19.778,Low Fat,0.0402,Hard Drinks,123.74,STORE-9RG,28,Small,Tier_2,Standard Supermarket,780.82
row_07013,PRD-I1E9QQ,7.618,Low Fat,0.1891,Household,252.05,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,5603.04
row_07014,PRD-BE4HW4,11.949,Low Fat,0.0793,baking goods,124.96,STORE-YLW,35,Small,Tier_1,Standard Supermarket,3194.26
row_07015,PRD-ONGWUL,12.934,Low Fat,0.0415,HOUSEHOLD,255.25,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2691.32
row_07016,PRD-NVGFYG,8.82,Low Fat,0.02,Soft Drinks,151.1,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,4184.26
row_07018,PRD-X7AKU0,10.286,Low Fat,0.0767,health and hygiene,124.97,STORE-OYG,25,,Tier_2,Standard Supermarket,2563.58
row_07020,PRD-YTXH8P,,Regular,0.0,Meat,181.25,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,8009.52
row_07021,PRD-YL84PO,9.03,Regular,0.0145,Snack Foods,196.35,STORE-DKU,30,,Tier_2,Standard Supermarket,4313.41
row_07022,PRD-NVJUUW,6.739,Regular,0.0848,frozen foods,103.4,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2025.84
row_07024,PRD-JLD0TT,12.771,Low Fat,0.0237,DAIRY,33.07,STORE-HL7,23,Medium,Tier_3,Superstore,101.37
row_07026,PRD-LBIPQF,18.2,Regular,0.0468,Fruits and Vegetables,123.14,STORE-HL7,23,Medium,Tier_3,Superstore,869.88
row_07027,PRD-MNEL25,,Regular,0.0802,Snack Foods,122.17,STORE-T5G,47,Small,Tier_1,Corner Shop,116.4
row_07028,PRD-VICDRI,20.244,Regular,0.1251,frozen foods,121.34,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1978.39
row_07031,PRD-Z4T48O,10.502,Regular,0.0178,Snack Foods,88.96,STORE-JOR,34,,Tier_3,Corner Shop,263.79
row_07032,PRD-OIZ8SJ,12.977,Regular,0.1558,Fruits and Vegetables,246.76,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3515.36
row_07033,PRD-DV8A43,7.734,Regular,0.137,SNACK FOODS,47.35,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,792.78
row_07034,PRD-A3SKAD,13.674,Low Fat,0.0738,HOUSEHOLD,155.53,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4147.71
row_07035,PRD-C3Y7HA,16.685,Low Fat,0.0203,Fruits and Vegetables,52.76,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,953.8
row_07036,PRD-H6TX8K,6.303,Low Fat,0.0157,Household,140.36,STORE-DKU,30,,Tier_2,Standard Supermarket,840.77
row_07037,PRD-4EYNIN,7.084,Low Fat,0.08,Household,115.43,STORE-OYG,25,,Tier_2,Standard Supermarket,2315.06
row_07039,PRD-3OERXC,15.6,Low Fat,0.1372,Household,101.81,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2182.27
row_07040,PRD-7U00JT,8.17,Low Fat,0.0223,seafood,109.61,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2940.09
row_07041,PRD-6625CS,,Regular,0.0636,Meat,235.63,STORE-T5G,47,Small,Tier_1,Corner Shop,659.08
row_07044,PRD-5JACYR,,Low Fat,0.0273,fruits and vegetables,42.39,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,738.31
row_07046,PRD-9RIGPP,20.487,Low Fat,0.0491,Fruits and Vegetables,39.77,STORE-OYG,25,,Tier_2,Standard Supermarket,889.16
row_07047,PRD-LF7XE7,15.158,Low Fat,0.1759,Fruits and Vegetables,115.6,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2145.08
row_07049,PRD-22JUF0,8.976,Low Fat,0.0505,Household,149.9,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1931.64
row_07051,PRD-7JTKKU,17.795,Regular,0.0417,FRUITS AND VEGETABLES,83.4,STORE-AGY,45,Large,Tier_3,Standard Supermarket,717.23
row_07053,PRD-BVGKP7,15.739,Regular,0.0238,FRUITS AND VEGETABLES,94.97,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3214.57
row_07054,PRD-NE9NNO,,Low Fat,0.009,Fruits and Vegetables,125.01,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4371.64
row_07055,PRD-FIYLHL,6.714,Regular,0.0496,Snack Foods,185.79,STORE-JOR,34,,Tier_3,Corner Shop,182.8
row_07056,PRD-X7Z97Z,,Low Fat,0.0914,household,54.69,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2068.52
row_07057,PRD-OQTR1Y,7.103,Low Fat,0.0984,Snack Foods,194.61,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1779.54
row_07058,PRD-GV2TFK,7.381,Low Fat,0.048,health and hygiene,97.97,STORE-AGY,45,Large,Tier_3,Standard Supermarket,582.92
row_07059,PRD-HDPJSA,6.289,Low Fat,0.1263,Canned,262.53,STORE-OYG,25,,Tier_2,Standard Supermarket,1017.42
row_07060,PRD-S668FR,18.653,Low Fat,0.1533,Others,190.03,STORE-JOR,34,,Tier_3,Corner Shop,533.6
row_07061,PRD-VTTR5G,13.788,Regular,0.0559,Breakfast,234.42,STORE-HL7,23,Medium,Tier_3,Superstore,6405.06
row_07062,PRD-UN5Z3J,12.645,Regular,0.046,Soft Drinks,178.62,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1928.42
row_07063,PRD-9DBWQW,,Low Fat,0.0697,household,89.06,STORE-T5G,47,Small,Tier_1,Corner Shop,87.23
row_07064,PRD-B0BAVM,15.543,Low Fat,0.0347,household,123.13,STORE-OYG,25,,Tier_2,Standard Supermarket,2061.77
row_07065,PRD-E6VA05,9.423,Low Fat,0.0407,Soft Drinks,31.11,STORE-AGY,45,Large,Tier_3,Standard Supermarket,454.05
row_07066,PRD-74W4G2,16.194,Regular,0.0169,Frozen Foods,100.2,STORE-OYG,25,,Tier_2,Standard Supermarket,1326.91
row_07068,PRD-D4K7YJ,18.216,Regular,0.1361,Starchy Foods,191.22,STORE-HL7,23,Medium,Tier_3,Superstore,3679.92
row_07070,PRD-HMIP5B,10.023,Regular,0.0298,Fruits and Vegetables,111.49,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,337.7
row_07071,PRD-8D7CED,12.794,Low Fat,0.0682,Starchy Foods,124.86,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2523.56
row_07074,PRD-6NJX8K,6.829,Low Fat,0.0641,Household,235.12,STORE-JOR,34,,Tier_3,Corner Shop,228.81
row_07077,PRD-Q8V88B,4.548,Regular,0.0996,CANNED,233.61,STORE-9RG,28,Small,Tier_2,Standard Supermarket,5170.48
row_07078,PRD-JZETKP,,Low Fat,0.0152,baking goods,82.23,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1350.5
row_07079,PRD-85W6UY,8.92,Low Fat,0.1793,Fruits and Vegetables,101.15,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1043.07
row_07080,PRD-YL84PO,9.47,Regular,0.0234,SNACK FOODS,195.38,STORE-JOR,34,,Tier_3,Corner Shop,606.54
row_07081,PRD-1GP1Z7,10.524,Regular,0.095,SNACK FOODS,213.42,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3938.52
row_07082,PRD-KYKIRT,8.058,Low Fat,0.0,fruits and vegetables,216.51,STORE-HL7,23,Medium,Tier_3,Superstore,3770.14
row_07083,PRD-54IKMO,12.494,Regular,0.1575,fruits and vegetables,241.61,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,4226.2
row_07084,PRD-4GPYWS,14.149,Low Fat,0.0298,Fruits and Vegetables,214.25,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2473.08
row_07086,PRD-KDJU3I,16.009,Low Fat,0.0574,dairy,225.58,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1335.25
row_07087,PRD-E7SSM9,7.661,Low Fat,0.1005,HOUSEHOLD,56.77,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1132.67
row_07088,PRD-47VEYF,6.175,Regular,0.0924,Meat,218.11,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2654.07
row_07089,PRD-W103DG,,Low Fat,0.0175,Soft Drinks,201.46,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,8956.05
row_07090,PRD-4HX6BQ,9.95,Low Fat,0.0245,CANNED,114.84,STORE-9RG,28,Small,Tier_2,Standard Supermarket,790.56
row_07092,PRD-L3H73U,7.023,Low Fat,0.0586,Snack Foods,114.47,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1358.86
row_07093,PRD-7F4S1U,7.613,Regular,0.1394,Fruits and Vegetables,169.53,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,5966.7
row_07094,PRD-D9DSYZ,14.428,Low Fat,0.0633,Household,260.59,STORE-HL7,23,Medium,Tier_3,Superstore,2307.48
row_07098,PRD-AQNCDZ,13.101,Regular,0.0145,Canned,211.56,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,6017.51
row_07099,PRD-3IFU71,9.157,Low Fat,0.1001,Baking Goods,146.1,STORE-AGY,45,Large,Tier_3,Standard Supermarket,4153.82
row_07101,PRD-TLHXCM,14.081,Low Fat,0.0,canned,252.32,STORE-DKU,30,,Tier_2,Standard Supermarket,5601.77
row_07102,PRD-ZVRERW,17.708,Low Fat,0.0358,Dairy,94.11,STORE-HL7,23,Medium,Tier_3,Superstore,1423.93
row_07103,PRD-XLTA8I,13.492,Low Fat,0.0564,Soft Drinks,141.64,STORE-OYG,25,,Tier_2,Standard Supermarket,289.07
row_07104,PRD-M3FQUK,9.273,Regular,0.0215,Snack Foods,156.65,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4115.87
row_07105,PRD-YZSJHT,9.619,Regular,0.0221,breads,101.28,STORE-DKU,30,,Tier_2,Standard Supermarket,1723.62
row_07106,PRD-UUSRZR,13.799,Regular,0.062,Frozen Foods,156.65,STORE-OYG,25,,Tier_2,Standard Supermarket,1446.86
row_07107,PRD-N6ZV9D,21.681,Regular,0.159,FRUITS AND VEGETABLES,66.02,STORE-OYG,25,,Tier_2,Standard Supermarket,617.23
row_07108,PRD-F1RCAV,9.058,Low Fat,0.0,hard drinks,154.02,STORE-HL7,23,Medium,Tier_3,Superstore,3010.76
row_07109,PRD-CX9J1I,14.435,Low Fat,0.0978,soft drinks,171.14,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3811.91
row_07110,PRD-00V830,,Low Fat,0.042,Hard Drinks,229.71,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4479.39
row_07111,PRD-CU4YYJ,15.529,Low Fat,0.0763,canned,37.66,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,344.92
row_07112,PRD-FZ61II,10.424,Regular,0.2473,frozen foods,145.54,STORE-JOR,34,,Tier_3,Corner Shop,285.3
row_07113,PRD-CBFCQN,,Low Fat,0.0208,Baking Goods,115.16,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2336.51
row_07114,PRD-6Z8VBH,5.897,Low Fat,0.0737,hard drinks,56.85,STORE-AGY,45,Large,Tier_3,Standard Supermarket,493.67
row_07115,PRD-ZWW54A,20.136,Low Fat,0.1065,Snack Foods,162.62,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4450.03
row_07116,PRD-2VTJXU,6.261,Low Fat,0.1267,Fruits and Vegetables,47.45,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,640.73
row_07117,PRD-4CK9XH,12.702,Low Fat,0.1074,Household,169.42,STORE-YLW,35,Small,Tier_1,Standard Supermarket,5080.86
row_07119,PRD-R5JEK1,8.841,Regular,0.0342,SNACK FOODS,117.15,STORE-DKU,30,,Tier_2,Standard Supermarket,2865.86
row_07121,PRD-YC4OM3,12.143,Low Fat,0.0111,Dairy,167.29,STORE-DKU,30,,Tier_2,Standard Supermarket,2341.8
row_07122,PRD-KK5FI1,12.192,Regular,0.0736,Canned,86.01,STORE-HL7,23,Medium,Tier_3,Superstore,1093.94
row_07123,PRD-44P39J,10.976,Regular,0.0679,frozen foods,253.76,STORE-OYG,25,,Tier_2,Standard Supermarket,4250.98
row_07124,PRD-2X720K,5.635,Regular,0.0884,Fruits and Vegetables,88.77,STORE-JOR,34,,Tier_3,Corner Shop,177.27
row_07125,PRD-UX01UP,,Low Fat,0.0,SNACK FOODS,247.29,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4139.27
row_07126,PRD-6BH3LL,17.73,Low Fat,0.0743,baking goods,113.37,STORE-HL7,23,Medium,Tier_3,Superstore,1006.1
row_07127,PRD-7FS31F,10.835,Regular,0.0577,Fruits and Vegetables,236.79,STORE-9RG,28,Small,Tier_2,Standard Supermarket,7153.34
row_07128,PRD-1J8NER,6.561,Low Fat,0.0249,HOUSEHOLD,118.52,STORE-DKU,30,,Tier_2,Standard Supermarket,2429.61
row_07129,PRD-7R37F7,10.406,Regular,0.0253,Fruits and Vegetables,221.49,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2872.02
row_07130,PRD-2UHCIN,19.833,Low Fat,0.0267,HOUSEHOLD,186.51,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2981.74
row_07131,PRD-TZXI9C,17.3,Low Fat,0.1679,Snack Foods,162.1,STORE-JOR,34,,Tier_3,Corner Shop,163.13
row_07132,PRD-KUE98H,,Low Fat,0.1076,BREADS,63.94,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,999.21
row_07133,PRD-XBXTLN,21.001,Low Fat,0.1428,Starchy Foods,91.73,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1573.63
row_07134,PRD-4TJITP,,Low Fat,0.0688,FRUITS AND VEGETABLES,115.08,STORE-T5G,47,Small,Tier_1,Corner Shop,232.13
row_07135,PRD-9R9NDL,,Regular,0.0124,Snack Foods,135.77,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4498.69
